season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-03-19,2022/23|2023-03-19|Mainz|Freiburg,current_only,1,0.5030111180153338,0.27021115316499694,0.22677772881966918,0.1522241615678218,historical,0.5470111443903289,0.2517689067989012,0.20121994881076985,0.1698553299433131,-0.017631168375491307,0.029333350916663403
2022/23,2023-03-19,2022/23|2023-03-19|Union Berlin|Ein Frankfurt,current_only,0,0.3507798393268848,0.3489285167854743,0.30029164388764057,0.2558309442065836,historical,0.3356047520677518,0.3534636108504082,0.3109316370818399,0.26904976420667326,-0.01321882000008967,0.010116724839422072
2022/23,2023-03-31,2022/23|2023-03-31|Ein Frankfurt|Bochum,current_only,1,0.624791798783541,0.23235610778846413,0.14285209342799488,0.20538575621196667,historical,0.6329471881691203,0.2258118758416744,0.14124093598920545,0.21028557250515129,-0.004899816293184617,0.005436926257052842
2022/23,2023-04-01,2022/23|2023-04-01|Bayern Munich|Dortmund,current_only,0,0.6412496378145899,0.1939972745043851,0.164753087681025,0.07792270113429722,historical,0.6663065468534956,0.18313661744655776,0.15055683569994668,0.06700934072440956,0.010913360409887662,0.016704606025937107
2022/23,2023-04-01,2022/23|2023-04-01|Freiburg|Hertha,current_only,1,0.4992112273356722,0.2766303110040503,0.22415846166027742,0.14972943271594516,historical,0.5251512641474898,0.2614864285767134,0.21336230727579691,0.1606536622008791,-0.010924229484933934,0.017293357874545
2022/23,2023-04-01,2022/23|2023-04-01|RB Leipzig|Mainz,current_only,2,0.7123947536949446,0.1690912085211929,0.11851403778386246,0.6422618933380952,historical,0.7149196646058398,0.16911919790554583,0.1159611374886145,0.6463174186352756,-0.00405552529718034,0.0017019335301653449
2022/23,2023-04-01,2022/23|2023-04-01|Schalke 04|Leverkusen,current_only,2,0.337703692463518,0.29686243201121826,0.3654338755252638,0.2583589751171904,historical,0.3190509360203893,0.28932985340979483,0.39161921056981586,0.2359603423615903,0.022398632755600112,0.017456890029701393
2022/23,2023-04-01,2022/23|2023-04-01|Union Berlin|Stuttgart,current_only,0,0.43082291839687853,0.32840299037300424,0.2407740912301175,0.1909673566149676,historical,0.4263250746045103,0.33360289474347593,0.24007203065201382,0.19336874996445105,-0.002401393349483444,0.003466602913647865
2022/23,2023-04-01,2022/23|2023-04-01|Wolfsburg|Augsburg,current_only,1,0.5996390713905518,0.23897592909692736,0.16138499951252105,0.19280606700288985,historical,0.5756964083556642,0.24255310520404494,0.1817504864402908,0.182229796957447,0.010576270045442843,0.015961775356591667
2022/23,2023-04-02,2022/23|2023-04-02|FC Koln|M'gladbach,current_only,1,0.5115508318169879,0.25377727065491845,0.23467189752809356,0.15837757651104417,historical,0.5343022257999923,0.24860433119446507,0.21709344300554298,0.16630421574541338,-0.007926639234369204,0.015167595988669458
2022/23,2023-04-02,2022/23|2023-04-02|Werder Bremen|Hoffenheim,current_only,2,0.34972458317297683,0.26283704630545307,0.38743837052157026,0.24876951699239086,historical,0.31915106329927506,0.26952586160712305,0.41132307509360183,0.22419896156115549,0.024570555431235375,0.020382346582467775
2022/23,2023-04-08,2022/23|2023-04-08|Augsburg|FC Koln,current_only,2,0.22206132929688854,0.2824139729793874,0.4955246977237244,0.1519032822879206,historical,0.2098563270534764,0.2744757444312803,0.5156679285152431,0.13930861673654557,0.012594665551375034,0.013428820527679316
